Stress,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ
3.2003,0.014166667,0.014166667,0.0225,0.031666667,1.508333333,0.95,0,-5.77785,4.923391667,36.63643333,1.450364583,-1.099791667,-15.74953125
1.6862,0.0075,0.011666667,0.020833333,0.010833333,1.966666667,1.039166667,0,-4.184566667,7.929566667,229.3132,0.827447917,-0.221510417,-15.9371875
3.5592,0.018333333,0.031666667,0.028333333,0.028333333,2.125,1.4375,0,-1.789358333,26.985525,89.64839167,-0.104010417,4.96546875,-14.84447917
2.4788,0.035833333,0.060833333,0.055,0.055833333,3.116666667,1.658333333,0.0025,-22.361475,8.180758333,131.885,5.738541667,0.038177083,-14.53130208
2.9074,0.015,0.011666667,0.0275,0.029166667,4.583333333,2.893333333,0,3.75535,15.76498333,139.3782333,-1.269375,1.976302083,-14.23619792
2.9234,0.005833333,0.019166667,0.010833333,0.021666667,1.55,1.423333333,0,-7.764891667,24.80400833,112.057825,1.81109375,4.392760417,-15.22864583
3.4355,0.023333333,0.054166667,0.030833333,0.028333333,5.191666667,2.989166667,0,6.338683333,16.315775,162.4956583,-1.9875,2.212239583,-15.06640625
1.7655,0.015833333,0.0175,0.020833333,0.03,4.2,2.0875,0,2.531275,35.85056667,153.53015,-1.010625,7.2396875,-13.81744792
1.5303,0.011666667,0.02,0.043333333,0.030833333,2.133333333,1.051666667,0,-5.247975,12.64179167,342.5104833,0.919270833,1.03875,-15.98802083
2.1416,0.012510425,0.030859049,0.029190992,0.048373645,2.368640534,1.60383653,0,-8.967914929,32.06661384,116.6975646,2.181661802,6.18765638,-14.08423686
1.9066,0.010833333,0.020833333,0.016666667,0.015,1.758333333,1.05,0,-18.26655,34.95849167,144.9354333,4.730572917,6.816614583,-13.65244792
3.7685,0,0,0.055555556,0.222222222,14.72222222,5.972222222,0.083333333,-4.821388889,13.87166667,30.97638889,2.305555556,0.005208333,-15.55034722
2.6547,0.0125,0.014166667,0.026666667,0.018333333,1.241666667,0.8825,0,-11.181725,25.95603333,302.2291833,2.673802083,4.865833333,-14.84817708
3.2537,0.0275,0.048333333,0.048333333,0.038333333,3.166666667,2.026666667,0,-6.452533333,13.904975,111.434925,1.397864583,1.397239583,-15.05666667
2.0721,0.024979184,0.039134055,0.044129892,0.044129892,3.830141549,2.071606994,0,5.081140716,62.57832639,113.6711574,-1.464196503,12.57816403,-8.655235221
4.4972,0.030833333,0.053333333,0.081666667,0.080833333,6.766666667,4.634166667,0.0225,-3.880808333,9.392041667,110.0306417,0.6346875,0.23546875,-15.64729167
2.7652,0.015,0.013333333,0.016666667,0.021666667,3.125,1.815833333,0,-4.947558333,38.10595833,41.95670833,1.028020833,7.57546875,-13.61135417
2.3819,0.01,0.008333333,0.014166667,0.016666667,1.383333333,0.838333333,0,-6.280008333,12.47979167,181.695925,1.46546875,1.139791667,-15.84619792
1.787,0.010833333,0.005,0.011666667,0.011666667,2.958333333,1.976666667,0,7.999916667,-6.022958333,44.97901667,-2.542447917,-3.946197917,-15.02786458
3.5234,0.014166667,0.02,0.030833333,0.02,1.608333333,1.251666667,0,-6.904025,32.57425,289.8261,1.474166667,6.649635417,-14.42395833
1.5809,0.009166667,0.0125,0.020833333,0.015833333,2.091666667,1.598333333,0,-7.110033333,13.98493333,107.25375,1.68953125,1.550052083,-14.94416667
3.0752,0.005,0.020833333,0.020833333,0.016666667,1.05,0.595833333,0,-8.311116667,10.50859167,121.770225,2.069583333,0.777708333,-15.624375
3.6422,0.015,0.018333333,0.018333333,0.025833333,4.166666667,3.0225,0,6.543716667,0.622,141.7565833,-2.299895833,-2.171041667,-14.97854167
2.9812,0.003333333,0.006666667,0.015833333,0.015833333,2.358333333,1.93,0,-2.891133333,6.321583333,174.013425,0.57375,-0.637239583,-15.95208333
1.362,0.00500417,0.017514595,0.025854879,0.020850709,1.801501251,1.595496247,0,-8.546513761,12.2389241,351.6849958,2.010685988,1.04602794,-15.64944746
2.9508,0.008333333,0.015833333,0.021666667,0.015833333,2.883333333,1.9425,0,-4.094775,7.904675,141.2978333,0.834010417,-0.4584375,-15.89567708
1.764,0.006666667,0.0175,0.018333333,0.018333333,1.441666667,1.0975,0,-9.879691667,26.54770833,12.14755833,1.956197917,5.13484375,-14.98119792
1.7274,0.0225,0.020833333,0.023333333,0.018333333,2.308333333,1.480833333,0,-3.757116667,34.238625,12.989325,0.5946875,7.1365625,-14.34072917
3.0149,0.019182652,0.030025021,0.05087573,0.063386155,4.829024187,4.051709758,0,-0.579074229,32.16379483,158.9899166,-0.188751043,6.468411176,-13.95011468
3.8206,0.0125,0.0175,0.036666667,0.035833333,1.741666667,0.981666667,0,0.295091667,40.273075,302.3334167,-0.484947917,8.0696875,-13.45203125
3.4885,0.011666667,0.014166667,0.009166667,0.010833333,0.633333333,0.389166667,0,-8.832975,46.25661667,248.6289083,2.00109375,9.525885417,-12.36411458
3.1133,0.0225,0.021666667,0.0175,0.016666667,3.433333333,2.283333333,0,-2.832816667,21.418625,331.5396,0.661197917,3.547239583,-15.43703125
1.6574,0.013333333,0.023333333,0.018333333,0.02,1.8,1.154166667,0,-8.444258333,12.71771667,75.3862,2.02359375,1.215989583,-15.745
3.3505,0.0075,0.018333333,0.019166667,0.018333333,2.558333333,1.8825,0,-12.432675,53.146325,262.8281,3.187916667,10.75,-11.31828125
3.0894,0.013333333,0.018333333,0.016666667,0.0175,1.866666667,1.019166667,0,-1.3655,22.78644167,72.96020833,0.001458333,3.972239583,-15.43828125
1.89,0.006661116,0.01498751,0.016652789,0.019983347,2.223147377,1.048293089,0,-1.739891757,18.49380516,134.537169,-0.070305995,2.710397585,-15.11672565
1.8857,0.02,0.035,0.048333333,0.040833333,1.591666667,0.963333333,0,-5.141125,2.417366667,119.4375167,1.019010417,-1.837604167,-15.66630208
2.1766,0.024166667,0.028333333,0.028333333,0.025,1.458333333,0.9725,0,2.367675,24.317875,167.4590833,-1.092395833,4.430364583,-15.01645833
2.1592,0.019166667,0.0225,0.018333333,0.011666667,2.65,1.701666667,0,3.997141667,-4.407791667,157.360525,-1.414739583,-3.402604167,-15.04776042
2.1332,0.024166667,0.028333333,0.036666667,0.034166667,3.333333333,2.493333333,0,-4.277608333,23.52053333,275.9576333,0.75875,4.018177083,-14.85677083
3.1423,0.010824313,0.011656953,0.028309742,0.028309742,3.430474604,2.603663614,0,-4.258001665,0.429500416,102.6093505,0.835709825,-2.194213156,-15.66980641
2.8595,0.014166667,0.013333333,0.031666667,0.028333333,1.841666667,0.915,0,-4.453083333,6.393641667,68.295225,1.032291667,-0.656770833,-15.87838542
1.6617,0.015859766,0.015859766,0.017529215,0.013355593,1.652754591,1.198664441,0.005843072,-5.752929883,6.626368948,96.77020033,1.237270451,-0.33832429,-15.83415067
2.4409,0.005833333,0.004166667,0.015,0.013333333,1.4,0.866666667,0,-10.02911667,5.306125,173.3228,2.6096875,-0.887083333,-15.66765625
3.1976,0.0175,0.020833333,0.0475,0.0325,1.95,1.056666667,0,-9.073466667,36.83281667,223.7588,2.120416667,6.675989583,-12.446875
2.6209,0.005,0.0075,0.008333333,0.0075,1.241666667,0.733333333,0,-2.942541667,7.985075,38.63591667,0.585729167,0.00515625,-15.92270833
1.5726,8.33E-04,0.006666667,0.006666667,0.013333333,2.325,1.3525,0,2.252366667,27.5945,75.66323333,-0.939895833,5.212083333,-14.90984375
2.8508,0.022481266,0.016652789,0.034138218,0.03080766,2.880932556,1.842631141,0,-12.42935054,28.34029975,190.9198251,3.131973356,5.196919234,-14.6932244
3.791,0.0375,0.046666667,0.071666667,0.061666667,3.016666667,1.645833333,0,-28.337125,3.01765,149.8592583,7.211927083,-1.165885417,-13.93239583
1.546,0.01,0.014166667,0.01,0.01,2.008333333,1.325,0,-6.654666667,12.80668333,271.6792167,1.468385417,1.09390625,-15.69348958
1.9388,0.015833333,0.018333333,0.038333333,0.023333333,1.183333333,0.873333333,0,-12.14746667,24.32488333,225.0306583,2.928541667,4.290260417,-14.92776042
2.545,0.010833333,0.01,0.015833333,0.014166667,2.175,1.604166667,0,-5.732408333,32.17546667,13.75173333,1.31265625,6.1778125,-14.4115625
4.0498,0.024166667,0.029166667,0.053333333,0.054166667,3.3,2.015833333,0.015,-6.016708333,12.951,202.6268,1.344791667,1.106875,-14.94864583
1.6373,0.009166667,0.01,0.009166667,0.013333333,1.95,1.06,0,-10.84061667,3.784425,167.80855,2.566041667,-1.070572917,-15.56046875
2.1054,0.010833333,0.014166667,0.02,0.0275,1.491666667,0.904166667,0,6.643116667,19.57458333,153.9601167,-2.1403125,3.115364583,-15.11510417
3.0783,0.019150708,0.016652789,0.04746045,0.04662781,2.855953372,1.938384679,0,-3.042622814,1.348917569,336.6433805,0.517901749,-2.026748543,-15.55453789
3.2822,0.03,0.073333333,0.065833333,0.076666667,1.891666667,1.115833333,0,-14.72674167,19.93699167,91.895275,3.54921875,2.81625,-14.38973958
1.6119,0.01,0.0225,0.023333333,0.020833333,2.125,1.440833333,0,-11.60985833,5.725091667,95.83879167,2.787239583,-0.892604167,-15.60098958
2.0273,0.016680567,0.022518766,0.027522936,0.020850709,1.476230192,0.801501251,0,-16.67130108,37.34109258,133.6730776,4.267462469,7.248853211,-13.4690367
3.1495,0.004166667,0.006666667,0.018333333,0.015833333,3.991666667,2.689166667,0,-5.107233333,52.554875,29.598425,1.146302083,11.03104167,-11.32625
1.8164,0.015833333,0.0225,0.0075,0.0075,3.091666667,1.9675,0,12.382125,-14.823925,78.20795833,-3.887760417,-6.017447917,-14.14244792
2.5742,0.026666667,0.03,0.016666667,0.015833333,2.566666667,1.813333333,0,-3.211108333,21.91478333,338.1968917,0.4771875,3.705104167,-15.46645833
2.8513,0.005833333,0.010833333,0.0175,0.015833333,1.283333333,1.189166667,0,-7.357066667,14.54029167,128.1900667,1.633229167,1.596927083,-15.66536458
3.0146,0.015,0.02,0.066666667,0.05,2.641666667,1.9325,0,-0.767208333,15.58630833,228.2003,-0.139010417,1.83703125,-15.76359375
1.7537,0.015,0.019166667,0.030833333,0.018333333,2.008333333,1.245,0,-6.928625,3.752525,224.17585,1.608020833,-1.241875,-15.78104167
1.5501,0.006666667,0.009166667,0.004166667,0.005833333,2.075,1.465,0,-5.290266667,7.484358333,269.7556833,1.35546875,0.193802083,-15.86515625
3.0278,0.004166667,0.018333333,0.015,0.015833333,1.683333333,1.049166667,0,-7.411675,4.135366667,265.8264083,1.49078125,-1.090833333,-15.70567708
1.4121,0.008333333,0.011666667,0.010833333,0.0075,1.566666667,1.069166667,0,-3.257833333,26.65765833,83.98715,0.580208333,4.99109375,-15.15447917
3.1181,0.030833333,0.048333333,0.075,0.079166667,2.808333333,1.8225,8.33E-04,-1.364875,24.63825833,280.7301333,0.1559375,4.59296875,-14.85848958
4.2625,0.035645472,0.034682081,0.064547206,0.08477842,3.815028902,2.535645472,0.026974952,-9.574315992,38.30851638,269.1519171,2.45327553,7.331105491,-12.84940992
3.1542,0.015,0.028333333,0.031666667,0.025833333,2.558333333,1.885,0,-4.055375,7.8849,169.9911333,0.7915625,-0.170260417,-15.84541667
3.2614,0.01,0.02,0.029166667,0.035833333,1.608333333,1.0225,0,-5.471166667,12.7219,96.63191667,1.26890625,1.143072917,-15.79171875
3.4476,0.016680567,0.032527106,0.046705588,0.053377815,4.395329441,3.405337781,0,9.37617181,-8.326130108,115.8025855,-3.075114679,-4.491816097,-14.95157423
1.5566,0.0025,0.001666667,0.0125,0.006666667,2.566666667,1.868333333,0,-2.874508333,6.302741667,56.62821667,0.408072917,-0.528958333,-15.96385417
2.0251,0.009166667,0.018333333,0.030833333,0.030833333,2.091666667,1.4775,0,-5.736733333,7.834716667,147.01445,1.152291667,-0.215208333,-15.85958333
2.9089,0.023333333,0.018333333,0.019166667,0.0275,3.091666667,2.170833333,0,8.6598,-31.80751667,219.9696833,-2.676979167,-9.657135417,-11.85453125
3.6417,0.011666667,0.033333333,0.029166667,0.028333333,2.133333333,1.198333333,0,-2.055308333,28.22869167,49.08631667,0.214895833,5.630989583,-14.84776042
1.3323,0.004163197,0.005828476,0.004995837,0.006661116,1.915070774,1.393005828,0,-6.494437968,17.80032473,122.4163447,1.486573689,2.715705662,-15.38358659
3.301,0.010833333,0.028333333,0.034166667,0.0225,2.891666667,2.075833333,0,-9.581533333,38.85039167,288.3227667,2.380052083,7.280677083,-12.53828125
3.1474,0.019182652,0.025854879,0.039199333,0.049207673,2.585487907,1.351125938,0,-8.941092577,7.69028357,231.1411676,2.168786489,-0.239366138,-15.59940575
3.387,0.01582015,0.022481266,0.041631973,0.027477102,1.756869276,0.807660283,0,-4.506894255,6.851956703,343.0130724,0.735480849,-0.552924646,-15.96227102
3.0763,0.035523979,0.055062167,0.088809947,0.085257549,7.85079929,6.454706927,0.062166963,-5.914564831,21.27920071,118.186643,1.153530195,3.427730906,-14.5008881
1.8588,0.01,0.013333333,0.024166667,0.023333333,1.35,0.720833333,0.001666667,-6.675125,3.07575,257.7704917,1.454114583,-1.44390625,-15.72302083
2.8279,0.013333333,0.019166667,0.0275,0.031666667,1.45,0.970833333,8.33E-04,-8.09095,3.9409,293.6737333,1.784270833,-1.320677083,-15.73213542
1.6904,0.014166667,0.0175,0.025833333,0.024166667,1.4,0.7975,0,-8.818175,3.738933333,14.66369167,1.994322917,-1.31625,-15.69109375
3.3532,0.010842369,0.010842369,0.015846539,0.019182652,2.176814012,1.188490409,0.002502085,-21.50206005,38.8924854,107.116814,5.598102585,6.79910342,-12.87750209
2.3602,0.027522936,0.044203503,0.071726439,0.052543786,3.953294412,2.442035029,0,-14.47924103,22.66700584,191.1413761,3.613844871,3.661071726,-14.73050459
1.6369,0.01,0.006666667,0.020833333,0.01,0.983333333,0.453333333,0,-2.279458333,18.42620833,95.711675,0.435885417,2.9553125,-15.55963542
1.7884,0.008333333,0.006666667,0.0225,0.0225,2.633333333,1.580833333,0,-16.5956,41.062725,164.057825,4.11390625,8.450625,-12.35395833
3.3671,0.014166667,0.026666667,0.024166667,0.019166667,1.216666667,0.5825,0,-10.58374167,7.082958333,281.5131583,2.470364583,-0.467604167,-15.6553125
3.3425,0.031666667,0.045833333,0.054166667,0.055,5.666666667,3.928333333,0,4.13835,3.274041667,175.3927417,-1.505416667,-1.289635417,-15.12416667
3.0349,0.020238095,0.030952381,0.014285714,0.011904762,1.821428571,1.080952381,0,-15.5330119,30.67572619,99.06054762,3.957440476,5.878348214,-14.25066964
3.2025,0.010842369,0.019182652,0.026688907,0.015846539,1.417848207,1,0,1.494870726,3.019157631,118.7443536,-0.787479149,-1.302595913,-15.15794412
1.6173,0.0075,0.0175,0.030833333,0.015833333,0.633333333,0.489166667,0,-5.699858333,11.26570833,233.2876667,1.2378125,0.71453125,-15.77911458
2.1572,0.006666667,0.005,0.013333333,0.005,0.808333333,0.458333333,0,-7.9251,8.284058333,102.0284,1.856510417,-0.001145833,-15.79041667
2.8342,0.010833333,0.02,0.015833333,0.015,1.416666667,1.065833333,0,-4.115875,7.265575,117.3968333,0.918333333,-0.101145833,-15.83770833
4.7039,0.033361134,0.051709758,0.063386155,0.059216013,4.011676397,2.354462052,0,-24.63389491,16.88,119.0348791,6.222998332,1.955796497,-14.04055463
2.2429,0.014178482,0.019182652,0.027522936,0.031693078,2.47706422,1.382819016,0,-4.075829858,1.773594662,245.5038365,0.895120934,-1.547748123,-15.73920976
2.0867,0.018333333,0.030833333,0.029166667,0.0325,2.216666667,1.6025,0,-9.23575,3.991416667,94.81469167,2.231041667,-1.016302083,-15.66609375
3.4391,0.005838198,0.006672227,0.013344454,0.014178482,1.334445371,0.758965805,0,-5.638732277,3.969791493,212.1060717,1.244266055,-1.308486239,-15.65643244
3.3927,0.040833333,0.045833333,0.02,0.0325,3.408333333,2.384166667,0,10.29210833,-1.459916667,173.62185,-3.234166667,-2.5015625,-15.1846875
2.6447,0.01,0.008333333,0.0125,0.015,1.591666667,0.965833333,0,-6.726666667,0.7937,206.052675,1.54015625,-2.045989583,-15.6259375
2.1084,0.023333333,0.0425,0.033333333,0.033333333,6.633333333,5.596666667,0,-5.410316667,26.8575,322.7419667,1.2015625,5.020052083,-14.90901042
3.0421,0.006666667,0.01,0.021666667,0.015833333,1.733333333,1.050833333,0,-5.697066667,2.8937,274.8397333,1.22640625,-1.32078125,-15.76578125
1.6059,0.005,0.005,0.006666667,0.008333333,1.75,1.168333333,0,-7.562541667,7.662575,263.8648,1.96015625,-0.1325,-15.77463542
3.412,0.0125,0.021666667,0.02,0.028333333,0.825,0.549166667,0,-2.972033333,29.5794,93.1655,0.48671875,5.949270833,-14.85489583
3.3655,0.0175,0.0275,0.019166667,0.018333333,3.725,3.650833333,0.003333333,-12.42829167,64.953925,119.7259333,3.338072917,12.8778125,-8.525364583
3.8745,0.051666667,0.094166667,0.156666667,0.088333333,7.383333333,4.761666667,0.103333333,-2.795233333,16.56856667,289.2554417,0.6534375,2.270104167,-15.35630208
3.4704,0.015846539,0.019182652,0.039199333,0.036697248,1.7764804,1.247706422,8.34E-04,0.755546289,12.78640534,232.9568891,-0.609831109,1.092837781,-15.81745204
3.5081,0.034166667,0.030833333,0.029166667,0.021666667,2.466666667,1.671666667,0,-0.504791667,23.297525,46.49315,-0.222447917,3.930520833,-15.29338542
2.3893,0.034166667,0.039166667,0.0425,0.048333333,1.975,1.105833333,0.006666667,-14.70195,18.12406667,140.56485,3.71203125,2.509375,-13.65958333
2.0085,0.014166667,0.030833333,0.035,0.044166667,1.483333333,0.62,0,-4.285291667,0.572608333,313.6747667,0.770572917,-2.069166667,-15.76119792
3.8702,0.026666667,0.055833333,0.075,0.07,3.566666667,2.921666667,0.035833333,-4.189616667,35.7735,226.6512167,0.69390625,6.9640625,-12.79927083
1.9842,0.021666667,0.016666667,0.0425,0.0475,2.1,1.254166667,0,-10.45326667,6.984283333,205.58475,2.350052083,-0.29578125,-15.52369792
3.4709,0.041666667,0.079166667,0.095833333,0.110833333,6.15,3.533333333,0.013333333,-12.48450833,31.67825,172.6186583,3.110989583,5.710677083,-13.53916667
1.8,0.01,0.0175,0.023333333,0.018333333,0.658333333,0.39,0,-7.344941667,30.633525,112.211775,1.709635417,6.1328125,-14.69645833
3.5019,0.011666667,0.025,0.0225,0.025,1.45,0.839166667,0,-6.070733333,10.61493333,223.1398833,1.396666667,0.691666667,-15.7834375
2.8639,0.011666667,0.011666667,0.016666667,0.0225,3.091666667,1.784166667,0,4.616075,15.2072,83.18170833,-1.62703125,1.80203125,-15.325625
3.7478,0.010833333,0.026666667,0.045833333,0.050833333,2.083333333,1.5825,0,-9.791966667,4.821883333,241.4335167,2.4678125,-0.861145833,-15.67510417
3.1428,0.033333333,0.068333333,0.065,0.075,2.75,1.355833333,0,-7.255375,15.98199167,68.62015,1.858958333,2.083645833,-15.15098958
2.8818,0.0125,0.0225,0.02,0.02,2.958333333,2.2375,0,-10.04849167,27.75208333,259.7074667,2.3378125,4.945989583,-14.29208333
4.5153,0.0225,0.053333333,0.07,0.081666667,4.658333333,2.4025,0.016666667,-9.791016667,27.76043333,110.9694167,2.445572917,4.54359375,-13.52390625
2.9202,0.010833333,0.018333333,0.024166667,0.024166667,2.475,1.3375,0,-6.326608333,7.128058333,286.1928,1.503541667,-0.348229167,-15.86270833
3.0324,0.0075,0.013333333,0.016666667,0.024166667,1.608333333,0.885833333,0,-7.540125,16.726925,262.1409917,1.859895833,2.015520833,-14.40130208
2.7853,0.0075,0.015,0.015833333,0.019166667,2.275,1.741666667,0,-7.125416667,8.894241667,281.5361417,1.543697917,0.084895833,-15.87875
1.854,0.026666667,0.031666667,0.035,0.034166667,4.275,2.6875,0,-0.3333,27.01571667,157.95645,-0.299739583,4.194739583,-12.9965625
3.8682,0.014975042,0.031613977,0.045757072,0.047420965,2.396006656,1.660565724,0.004991681,-11.20287022,44.32603993,297.315,2.821807404,9.049812812,-12.27209859
3.586,0.025,0.039166667,0.026666667,0.035833333,3.666666667,1.703333333,0,0.2381,28.34541667,266.5390167,-0.4928125,5.2971875,-14.62703125
2.9336,0.020833333,0.0375,0.021666667,0.023333333,4.208333333,2.4,0,11.19745833,17.86578333,167.7744083,-3.508958333,2.312395833,-14.07015625
2.7037,0.008333333,0.0175,0.019166667,0.026666667,5.791666667,4.1875,0,19.26193333,5.593525,85.359125,-5.716614583,-0.787552083,-14.99265625
3.4601,0.004995837,0.01582015,0.038301415,0.041631973,3.330557868,1.818484596,0,-8.653863447,6.07244796,94.2231557,1.864696087,-0.632389675,-15.78403414
2.802,0.005,0.013333333,0.0225,0.019166667,4.108333333,2.631666667,0.001666667,-6.3007,29.4183,195.6248417,1.36359375,5.637916667,-14.82208333
4.0882,0.026666667,0.056666667,0.055,0.049166667,4.408333333,2.809166667,0.026666667,-6.754291667,45.02855833,212.2911417,1.427239583,8.74515625,-11.921875
3.897,0.038333333,0.08,0.093333333,0.1025,5.383333333,4.201666667,0.0125,3.783941667,12.57659167,139.5384333,-1.368645833,0.899739583,-15.12046875
2.3316,0.01,0.005,0.005833333,0.0075,3.416666667,2.333333333,0,-13.33338333,31.768975,260.6397333,3.347760417,6.102239583,-14.40265625
